satno     inc       ra        ecc       aop       ma         rpd
      2096  101.2003  329.4966 0.0039663  317.5404   107.8104 12.69831624
      2097   90.1117  316.1646 0.0035650  191.2525   296.6264 13.62663971
      2118   98.1069  339.8704 0.0133072  226.1784   132.8344 14.42587778
      2119   89.7038  214.3624 0.0143927  266.2794    92.1903 13.74391293
      2120   89.7129  257.3434 0.0151538   29.5968   331.3665 13.71959142
      2121  144.5046  120.8165 0.0083093   77.2414    283.754 13.86849611
      2122   144.635  336.0057 0.0046977   91.3411   321.9183 13.65785043
      2123  144.6409  324.6877 0.0046257   94.2658   311.2604 13.65553872
      2124  144.5095   160.392 0.0080876  156.3569   204.0844 13.87282116
      2125   98.2894  269.9823 0.0157180  129.6441   231.8748 14.56368121
      2140   89.8703   88.4379 0.0317846  266.8134    89.6611 13.47021552
      2141   90.0683  200.1132 0.0130004  113.4755   248.0151 14.01631025
      2142   35.0463   60.3897 0.0007509  246.6087    113.381 14.33841998
      2144   35.0437   17.2897 0.0008953  242.3151    117.663 14.42523189
      2150    82.371   58.8017 0.1665056   12.1831   351.4801 12.01053501
      2153   79.7425   97.5213 0.1308164  209.1359   292.2138 12.33190516
      2154    97.864  313.6146 0.0053961   92.8103   267.9278 14.64368283
      2173  100.3234  140.6646 0.0055874  158.7078   256.6646 13.33496797
      2174  100.4769  197.3648 0.0055766  310.0192   219.4736 13.36044401
      2176   90.1438    8.2208 0.0077257  155.1072   205.3867 14.02736042
      2177   98.9403  354.0586 0.0168192  129.3386   232.2857 14.63302821
      2180   90.1435    8.6044 0.0077847  318.7933    40.7385 13.99944135
      2201   40.8631  212.2004 0.2235456  186.6961   169.8208  10.0957863
      2206   40.8567   46.2108 0.2212988    26.123   343.5956 10.13557056
      2207    2.1233   55.9088 0.0027305  154.0835   324.1734 1.079800122
      2215    2.1047   56.4225 0.0028810  139.9861   338.6114  1.07909379
      2216    2.0802   56.2368 0.0030222  133.5571   261.5971  1.07850972
      2217    2.0275   55.8631 0.0033341  124.8107    20.1557  1.07754676
      2218    1.9348   54.4361 0.0040220  113.1301    336.957 1.075841992
      2219     1.869   54.4001 0.0049253   103.806   304.5652  1.07398865
      2220    1.7406   52.1993 0.0062134   97.1746   289.5764  1.07157045
      2221    1.6291   51.2083 0.0078328   91.4462   326.3764 1.068702642
      2222    1.5004   51.2173 0.0161542   87.1197     78.725  1.06720478
      2223  101.2504   69.2707 0.0093123  292.9548   219.7473 12.87641164
      2224  101.1177  168.6455 0.0137649  135.7009    15.3312 12.52071123
      2226   89.0603  303.8702 0.0249164  158.2776    202.917 13.50202715
      2253   85.4594  263.0053 0.2873813    3.6428   358.1217 8.334390401
      2255   86.9642  156.5835 0.0050678  347.5447    12.4106 7.947611634
      2256   86.9173  139.8732 0.0042651    32.014   328.3246 7.937264014
      2327  144.1996   33.2831 0.0034391  275.9845    83.6925 13.99010177
      2328  144.2333    44.107 0.0010000  201.6644   177.9484 13.69760511
      2329  144.2746  187.2881 0.0017868    67.732    66.6168 13.88253356
      2334   55.6738  356.5475 0.0593253  101.6374   265.1726 13.08819437
      2337  144.2311  132.1646 0.0006264  311.9698   166.3597  13.7164648
      2353    89.387  254.8993 0.0151894  320.0466    38.9599 13.75870127
      2359   87.1602   38.7742 0.0685152  266.9858     85.245 8.688737246
      2361    87.392  179.9637 0.0115026  125.2444   235.9239 8.660750287
      2362   86.3136  264.9154 0.1830793   90.0317   290.9189 8.756054017
      2364   87.5947  250.5291 0.0263810  132.1563   230.2026 8.665648527
      2365    87.202  126.3016 0.0737705  295.7751    56.8789 8.679903967
      2366   85.1639   80.8092 0.2743573  229.1183   103.7921 8.937980331
      2367    86.839   19.1765 0.1445743  180.9114   178.9017 8.746079157
      2371   95.8136  224.6568 0.0144734  223.5551   135.3798 8.695646267
      2375   86.3547   241.899 0.1737827   81.0055   298.2595 8.746625766
      2377   87.4672  171.6326 0.0234678  318.2305    40.0848 8.676906186
      2378   87.3151  162.3983 0.0177639    7.8199   352.5367 8.664290257
      2379   85.2487  155.9823 0.2442617  346.4993    16.7354 8.819222127
      2380   87.2771   98.0694 0.0488458  265.8576    88.6333 8.677975757
      2381   87.2109  128.9351 0.0719631  294.4016      58.34 8.678297196
      2386   90.1446  289.8463 0.0128570  307.5733    51.3812 13.79802004
      2389   81.3888  196.2905 0.1268545  349.3622     8.2775 12.86109017
      2401    88.867   142.702 0.0034729   95.7834    19.1698  13.5322421
      2403     90.15  241.2588 0.0028978  235.3268   124.4851 8.598895602
      2411   90.1543  242.1139 0.0027490  237.8644   121.9539 8.596190016
      2412   90.1539  242.0026 0.0015445  236.8388   123.0982 8.590678106
      2413    88.869  146.9709 0.0032750  176.9542   321.6174 13.51436405
      2418   98.3676  273.2614 0.0118253  291.2471    67.6123 14.41546153
      2422   98.3767  278.6742 0.0114858  171.1285   189.1972  14.4394227
      2431   87.5104   179.633 0.0217689   48.5823   313.3521 8.677992196
      2432    89.927   104.726 0.0032441  303.7055    170.561 13.47738806
      2435  101.0854  144.8735 0.0064103   33.0848    76.7397 12.56836429
      2436  101.0275  185.6619 0.0064847   29.0582   331.4081 12.57543955
      2481   89.6474   66.7237 0.0031181   129.039   231.3243 8.592512745
      2498    40.629  220.8719 0.2096642  134.6275   244.5794  10.5185086
      2511   87.0208  194.6363 0.0023382   53.5647   306.7311 7.933635091
      2514   17.9116    46.854 0.6377908   310.052     9.2902 2.003050392
      2516   41.0101  132.2967 0.2220034   32.2059   339.6659 9.997460209
      2518  100.8416  127.0977 0.0081296   58.3971   358.3184 12.42620121
      2520    89.647   66.8276 0.0016475  115.2339   245.0222 8.589056216
      2529   32.1827   31.7793 0.3968590  342.8728     6.8167 4.648399228
      2530   87.2666  139.6457 0.0729387    9.0121    13.1933 8.687409456
      2531   87.2863  172.0017 0.0144523   45.3015    315.951  8.67144919
      2580   89.1421  265.0166 0.0093389  226.2447   196.1064 13.76995614
      2608    3.7909  300.8071 0.0006962  249.4996   344.1338  1.00323173
      2610   99.0935   58.4947 0.2289186    5.1323   356.9342 10.36333741
      2620   89.9351   106.138 0.0016561   28.5258    24.8261 13.58163406
      2621   93.3981   37.8747 0.0063685   64.8667   295.9143 14.80534353
      2622    99.112  138.7219 0.2244373  142.1167   236.1307 10.45217505
      2639    5.5662   302.898 0.0012657  273.4748   318.4797 1.002230021
      2643   25.8541  345.2612 0.6256608  178.3416     185.77 3.644311146
      2644   90.1046  358.8367 0.0213614   259.877    97.8238 13.75252817
      2645    1.8465   50.8566 0.0035907   39.5999    83.8788 1.083169802
      2647   56.0643  171.0076 0.0186074   84.4949    347.885 12.43148781
      2649    1.8363   49.4789 0.0035164     37.79   348.3332 1.082815821
      2650    1.8108   49.1136 0.0034592   31.8442    66.2742 1.082220821
      2651    1.7626   48.3669 0.0034784   19.8896   162.7936  1.08104605
      2652    1.6852   48.3672 0.0037379     3.696    95.7345  1.07943218
      2653    1.6102   45.4998 0.0042871  350.3302   114.6559  1.07748752
      2654    1.5076   44.5323 0.0053238  337.4252   359.0135   1.0751034
      2655     1.408   39.9409 0.0067048  330.4012    78.8669 1.072301381
      2657  102.0611   29.3143 0.0073431  131.8594   336.8338 12.69831352
      2661    101.96  294.2009 0.0064471  254.3312   241.9154 12.67918018
      2669   99.1076  243.8887 0.0050548  128.4927   232.0802 14.26892007
      2671   39.9485  226.4457 0.0363174  278.7325    77.2479 14.26409288
      2674   39.9225  244.7635 0.0268460   55.3845   307.1939 14.53435849
      2680   39.4421  261.5901 0.0720933  207.3248   148.7745 13.37748403
      2682   39.4566  188.5476 0.0759279   74.0766    294.224  13.2886588
      2684   39.9587  209.8495 0.0507633  141.5429   222.2658 13.90335552
      2685   38.9375  110.7599 0.0443925   89.5335   275.6247 14.09691391
      2700   59.6002   290.405 0.0715758  210.6093   243.9947 12.08865581
      2701   89.9691  318.3379 0.0060872  235.1143   280.0398 13.62160653
      2702   88.5638   68.2657 0.0090474   90.6834    325.707 13.35767754
      2706  102.1967  259.4789 0.0035507  110.4437    41.4399 12.60802107
      2707  101.8015  142.3291 0.0149370    44.982    18.1508  12.7925261
      2717    4.6327  306.2808 0.0026501  279.5001   308.9789  1.00271759
      2741    99.025  197.9218 0.0054374   53.4817   307.1352 14.27773896
      2754   90.2549   310.784 0.0020885   26.4121    88.1089  13.5667048
      2755   90.2442  328.3672 0.0026724  161.7481   312.8633 13.53612354
      2757  101.9798   70.0794 0.0043339   135.221   293.6598 12.68494677
      2758  101.8442  135.0748 0.0041081  198.4004   161.5592 12.68795854
      2765    5.3366    6.0237 0.4706056  187.0556   358.5169   0.2155888
      2770   33.1034     44.63 0.8378799   94.1073     0.6378  0.50940454
      2775  101.3988  108.1221 0.0123984  294.4068   191.9157 12.71589887
      2777   90.2442  149.3868 0.0129782  159.1489   201.5054 14.01883963
      2778   89.7967  112.3949 0.0126041  169.0613   242.8644 13.34052835
      2789    32.286  134.3209 0.0106468   16.9842   343.4331 14.62270552
      2796   87.3096  102.9389 0.0350478  263.6526    92.4311 8.675568766
      2799   32.0532  228.5142 0.0037691  359.3089   127.6195 14.66728969
      2800   81.4153   47.6162 0.1543767  120.5559   255.6963 12.08563866
      2801   74.0412  158.8162 0.0057953  212.8587   146.8958 14.36554626
      2802   74.0136  353.7293 0.0066543  166.4179   193.8789 14.43555119
      2807   89.6431  122.7608 0.0021561   52.1085    62.7021 13.50104251
      2811   89.6461  125.2259 0.0021585   85.9666   329.6624 13.48914892
      2825   69.9697  249.9569 0.0005752   13.8744    86.7601 13.97041147
      2826   69.9294   299.604 0.0006207  322.7094    37.3606 14.47066761
      2828   69.9691  243.7598 0.0006395   15.1336     87.306 13.97330127
      2834   69.9727  290.6987 0.0005039   47.2114    34.2148 13.95746912
      2847    69.965   89.7609 0.0008717  303.6527    56.3749  14.0155149
      2861   90.1721  303.3773 0.0073329   82.5916   278.3246 8.366530255
      2862    5.7067   299.124 0.0068791  325.8677   195.4057  1.09955693
      2863    5.6982  299.3791 0.0067100  323.1567   270.6369 1.098968041
      2864    5.7917  299.6126 0.0062941  317.5959   197.5078  1.09785617
      2865    5.8371  300.1346 0.0057749  307.9581   242.1772 1.096240401
      2866     5.937  300.6842 0.0054265  297.0737     202.92 1.094188441
      2867    6.0742  301.3288 0.0051941    276.65   312.9146  1.09168136
      2868     6.177  302.3478 0.0077131  255.2961   333.4685 1.089065061
      2872   69.9736  198.0343 0.0007318  330.4747    29.5946 13.98671364
      2873   69.9718  235.1019 0.0006816    3.6135   159.5087 13.97701341
      2874   69.9729  279.9229 0.0005200   36.3263    49.3984 13.96253539
      2876   90.1687  302.8749 0.0072353   86.5256   274.3852 8.365628481
      2877   90.1704  303.0592 0.0067311   89.3099   271.5449 8.366035985
      2886   29.8703  283.1114 0.0645918   47.3411   317.9791 13.29195814
      2888   59.2044   93.1237 0.0716271  237.4093   153.5287 11.87337816
      2889   89.4849   336.386 0.0169009   26.3439    37.5453 13.17330387
      2909   69.9503   32.5477 0.0001596  208.8789   151.2261 14.58970805
      2920   99.0517  240.6798 0.0037427  297.9539    61.7847 14.14628682
      2934   55.5946   68.9256 0.0357381  204.1509   308.1397 12.50093962
      2940   98.9528  257.9157 0.0037175  216.4776   143.3865 14.16297945
      2949   86.2403  274.2328 0.1689313  117.5841   290.3403   8.7777766
      2965   89.2443  297.0726 0.0046802  206.1212   266.7967 13.52830211
      2967   89.2438  295.5221 0.0045167  237.3313   181.1411 13.51923527
      2969    4.7409   301.031 0.0015295  221.9416     6.5119  1.00301561
      2971   28.3949   11.6321 0.6668515  106.4698   332.0172 3.044568544
      2976  102.1858  213.8555 0.0098240   97.2798    53.4862 12.81974297
      2977  101.3881   83.5099 0.0060114  141.2491    22.1921 12.56758167
      2980   99.2127    14.585 0.0099673   21.1763   339.3515 14.59028519
      2985   99.1166  326.7018 0.0091377   94.6665   266.4978 14.63944914
      2986    90.527  337.2827 0.0051945  349.8758    10.1372 14.05304062
      2989    89.713   44.4452 0.0111949  208.9501   150.5439  13.9722252
      2994   89.4352  219.9942 0.0097517  103.1686   258.0392 13.94398714
      2997   86.6542  261.3771 0.1290328  141.9444    228.007  8.78541597
      3029    5.6588  302.5505 0.0013987  113.1396    115.163 1.002721272
      3035  102.1471    9.5617 0.0048866   85.8332   324.6308 12.54208552
      3036  102.1291    5.5153 0.0048090   96.6905    19.4474  12.5408593
      3038   56.1921  180.0714 0.0527205  145.3904   218.2601 13.86003178
      3045   55.4367    56.574 0.0294895   58.9003    14.1043 12.44112787
      3047   74.0145     341.9 0.0008507  346.0194    14.0732 14.55441152
      3048   74.0061  231.7461 0.0006719  207.6916   206.0077 14.59871177
      3051  101.4101  120.5396 0.0089593  134.5662   255.4326 12.62174215
      3081   65.1422   73.8088 0.0027126  345.6859    14.3436 13.93225687
      3093  105.7889  170.6622 0.0318147  111.2221   355.3642 12.83522518
      3094    105.81   230.166 0.0312913   66.2663    98.4342  12.8506146
      3121   88.3974   59.6687 0.0033800  242.6856    117.055 8.579672579
      3122   89.0645   64.0114 0.0185887  223.8013   191.2813 13.24967433
      3123  102.4225  336.9934 0.0028657   28.5201    26.0979 12.47999964
      3124   66.9865  193.4179 0.0343964  151.3585   210.6855  13.4637211
      3125   67.5589  332.9692 0.0312037   20.3102    92.6582   13.247421
      3126  106.0548   152.505 0.0321555   32.7691    84.5005 12.82294069
      3127  105.3278  209.1863 0.0321356  173.6064   311.4511 12.84714321
      3129   74.0537    3.5121 0.0013227  245.2579   169.9097 13.18203524
      3131   74.0523   19.9219 0.0015430  266.9362    92.9961 13.17935619
      3132   88.3986   62.6631 0.0125507  241.1126   117.7082 8.578606391
      3133   89.9557  277.2507 0.0076999  118.5481    357.671 13.50933346
      3137   89.9539  276.7268 0.0076307    175.71   247.0814 13.49728736
      3158   65.3335  352.1947 0.0043610  324.4552    35.3614 13.97695558
      3164   66.7496  115.8003 0.0048723  174.2826   185.8823 13.98783492
      3166   90.0921  321.1596 0.0042640   23.6095    46.9497 13.44506919
      3173   99.9741  256.7761 0.3812677    45.498   340.0683 7.253499453
      3174  100.0596  291.8555 0.3981791  220.9285   331.5893 6.962921672
      3177  100.0514  299.5073 0.3991334  207.5108   337.6965 6.972049802
      3212   99.9343  268.8271 0.3846685  353.0002     2.9211  7.27767433
      3213    90.183   25.1411 0.0055084   96.0705   325.7535 13.86916891
      3214   90.0094  134.8079 0.0185364  333.8513   148.2761 13.28257613
      3229   74.0275   24.9387 0.0037743  184.5761   175.5074 14.75776938
      3230   74.0367  137.0429 0.0031633  220.7143   139.1674 14.89722101
      3239   87.3455  194.2765 0.0030416  341.3181    18.6556 8.653445877
      3244   87.3443  194.4842 0.0026234  346.7955     13.221 8.651868819
      3255   87.3343  172.1816 0.0115709   47.7909     313.27 8.665769591
      3266   98.9872  253.8551 0.0052024  279.3084    80.2208 14.15169352
